"","sample","matrix","collect_date","lab_sample","sample_type","location","rec_date","anl_batch","prp_batch","extraction_code","extracted_date","analyte","dissolved","cas_number","analyte_flag","analytical_method","resultflag","repdl","units","analytical_cut","initial_wt_vol","final_vol","amount_spiked","percent_recovered","rec_limit_low","rec_limit_high","initial_conc","sample_rpd","rpd_limit_low","rpd_limit_high","rep_sig_digs","allowable_limit","analysis_group","method_order","analyte_order","analyst","loq","lod","detection_limit","lab_name","extracted_date_time","collect_time","rec_time","run_time","run_date","extracted_time","cas_no","dilution_factor","average","sample_condition","note","monitoring_location_name","monitoring_location_id","epa_analysis_id","context_code","result"
"560","1627157_MS_FOR_[MXX34483]","Water",2021-07-27,"1627158","MS",NA,2021-08-01,"MMS11228","MXX34483","E200.2",2021-08-01,"Nickel",".","7440-02-0","N","200.8","=",1,"ug/L",1,20,50,1000,99.4,70,130,3.83,NA,NA,NA,3,"(<100)","Metals by ICP/MS (Provisional Cert)",15,17,"AKA",2,1,0.62,"SGS North America, Anchorage, Alaska",2021-08-01 14:32:00,12:00:00,17:29:00,09:22:00,2021-08-05,14:32:00,NA,NA,NA,NA,NA,NA,NA,"200.8","USEPA",998
"561","CB_for_HBN_1823580_(MMS/11228)","Water",NA,"1628204","CB",NA,2021-08-05,"MMS11228","","",NA,"Nickel",".","7440-02-0","N","200.8","U",0.4,"ug/L",1,100,100,NA,NA,NA,NA,NA,NA,NA,NA,3,"","Metals by ICP/MS (Provisional Cert)",15,17,"AKA",0.8,0.4,0.248,"SGS North America, Anchorage, Alaska",NA,NA,15:42:00,11:25:00,2021-08-05,NA,NA,NA,NA,NA,NA,NA,NA,"200.8","USEPA",NA
"562","CB_for_HBN_1823580_(MMS/11228)","Water",NA,"1628206","CB",NA,2021-08-05,"MMS11228","","",NA,"Nickel",".","7440-02-0","N","200.8","U",0.4,"ug/L",1,100,100,NA,NA,NA,NA,NA,NA,NA,NA,3,"","Metals by ICP/MS (Provisional Cert)",15,17,"AKA",0.8,0.4,0.248,"SGS North America, Anchorage, Alaska",NA,NA,15:42:00,10:41:00,2021-08-05,NA,NA,NA,NA,NA,NA,NA,NA,"200.8","USEPA",NA
"563","CB_for_HBN_1823580_(MMS/11228)","Water",NA,"1628208","CB",NA,2021-08-05,"MMS11228","","",NA,"Nickel",".","7440-02-0","N","200.8","U",0.4,"ug/L",1,100,100,NA,NA,NA,NA,NA,NA,NA,NA,3,"","Metals by ICP/MS (Provisional Cert)",15,17,"AKA",0.8,0.4,0.248,"SGS North America, Anchorage, Alaska",NA,NA,15:42:00,10:22:00,2021-08-05,NA,NA,NA,NA,NA,NA,NA,NA,"200.8","USEPA",NA
"564","CB_for_HBN_1823580_(MMS/11228)","Water",NA,"1628210","CB",NA,2021-08-05,"MMS11228","","",NA,"Nickel",".","7440-02-0","N","200.8","U",0.4,"ug/L",1,100,100,NA,NA,NA,NA,NA,NA,NA,NA,3,"","Metals by ICP/MS (Provisional Cert)",15,17,"AKA",0.8,0.4,0.248,"SGS North America, Anchorage, Alaska",NA,NA,15:42:00,09:39:00,2021-08-05,NA,NA,NA,NA,NA,NA,NA,NA,"200.8","USEPA",NA
"565","CB_for_HBN_1823580_(MMS/11228)","Water",NA,"1628212","CB",NA,2021-08-05,"MMS11228","","",NA,"Nickel",".","7440-02-0","N","200.8","U",0.4,"ug/L",1,100,100,NA,NA,NA,NA,NA,NA,NA,NA,3,"","Metals by ICP/MS (Provisional Cert)",15,17,"AKA",0.8,0.4,0.248,"SGS North America, Anchorage, Alaska",NA,NA,15:42:00,09:01:00,2021-08-05,NA,NA,NA,NA,NA,NA,NA,NA,"200.8","USEPA",NA
"566","CCV_for_HBN_1823580_(MMS/11228","Water",NA,"1628205","CCV",NA,2021-08-05,"MMS11228","","",NA,"Nickel",".","7440-02-0","N","200.8","=",2,"ug/L",5,100,100,20,98.9,85,115,NA,NA,NA,NA,3,"","Metals by ICP/MS (Provisional Cert)",15,17,"AKA",4,2,1.24,"SGS North America, Anchorage, Alaska",NA,NA,15:42:00,11:23:00,2021-08-05,NA,NA,NA,NA,NA,NA,NA,NA,"200.8","USEPA",19.8
"567","CCV_for_HBN_1823580_(MMS/11228","Water",NA,"1628207","CCV",NA,2021-08-05,"MMS11228","","",NA,"Nickel",".","7440-02-0","N","200.8","=",2,"ug/L",5,100,100,20,99.8,85,115,NA,NA,NA,NA,3,"","Metals by ICP/MS (Provisional Cert)",15,17,"AKA",4,2,1.24,"SGS North America, Anchorage, Alaska",NA,NA,15:42:00,10:39:00,2021-08-05,NA,NA,NA,NA,NA,NA,NA,NA,"200.8","USEPA",20
"568","CCV_for_HBN_1823580_(MMS/11228","Water",NA,"1628209","CCV",NA,2021-08-05,"MMS11228","","",NA,"Nickel",".","7440-02-0","N","200.8","=",2,"ug/L",5,100,100,20,99.6,85,115,NA,NA,NA,NA,3,"","Metals by ICP/MS (Provisional Cert)",15,17,"AKA",4,2,1.24,"SGS North America, Anchorage, Alaska",NA,NA,15:42:00,10:20:00,2021-08-05,NA,NA,NA,NA,NA,NA,NA,NA,"200.8","USEPA",19.9
"569","CCV_for_HBN_1823580_(MMS/11228","Water",NA,"1628211","CCV",NA,2021-08-05,"MMS11228","","",NA,"Nickel",".","7440-02-0","N","200.8","=",2,"ug/L",5,100,100,20,94.3,85,115,NA,NA,NA,NA,3,"","Metals by ICP/MS (Provisional Cert)",15,17,"AKA",4,2,1.24,"SGS North America, Anchorage, Alaska",NA,NA,15:42:00,09:36:00,2021-08-05,NA,NA,NA,NA,NA,NA,NA,NA,"200.8","USEPA",18.9
"570","ICV_for_HBN_1823580_(MMS/11228","Water",NA,"1628214","ICV",NA,2021-08-05,"MMS11228","","",NA,"Nickel",".","7440-02-0","N","200.8","=",2,"ug/L",5,100,100,20,103,90,110,NA,NA,NA,NA,3,"","Metals by ICP/MS (Provisional Cert)",15,17,"AKA",4,2,1.24,"SGS North America, Anchorage, Alaska",NA,NA,15:42:00,08:56:00,2021-08-05,NA,NA,NA,NA,NA,NA,NA,NA,"200.8","USEPA",20.5
"571","LABREFQC","Water",2021-07-27,"1627155","OS",NA,2021-08-01,"MMS11228","MXX34483","E200.2",2021-08-01,"Nickel",".","7440-02-0","N","200.8","U",1,"ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"","Metals by ICP/MS (Provisional Cert)",15,17,"AKA",2,1,0.62,"SGS North America, Anchorage, Alaska",2021-08-01 14:32:00,11:00:00,17:27:00,09:14:00,2021-08-05,14:32:00,NA,NA,NA,NA,NA,NA,NA,"200.8","USEPA",NA
"572","LABREFQC","Water",2021-07-27,"1627157","OS",NA,2021-08-01,"MMS11228","MXX34483","E200.2",2021-08-01,"Nickel",".","7440-02-0","N","200.8","=",1,"ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"","Metals by ICP/MS (Provisional Cert)",15,17,"AKA",2,1,0.62,"SGS North America, Anchorage, Alaska",2021-08-01 14:32:00,12:00:00,17:29:00,09:20:00,2021-08-05,14:32:00,NA,NA,NA,NA,NA,NA,NA,"200.8","USEPA",3.83
"573","LCS_for_HBN_1823321_[MXX/34483","Water",NA,"1627153","LCS",NA,2021-08-01,"MMS11228","MXX34483","E200.2",2021-08-01,"Nickel",".","7440-02-0","N","200.8","=",1,"ug/L",1,20,50,1000,99.9,85,115,NA,NA,NA,NA,3,"(<100)","Metals by ICP/MS (Provisional Cert)",15,17,"AKA",2,1,0.62,"SGS North America, Anchorage, Alaska",2021-08-01 14:32:00,NA,17:27:00,09:09:00,2021-08-05,14:32:00,NA,NA,NA,NA,NA,NA,NA,"200.8","USEPA",999
"574","LLQC_for_HBN_1823321_[MXX/3448","Water",NA,"1627154","LLQC",NA,2021-08-01,"MMS11228","MXX34483","E200.2",2021-08-01,"Nickel",".","7440-02-0","N","200.8","=",1,"ug/L",1,20,50,2,204,NA,NA,NA,NA,NA,NA,3,"(<100)","Metals by ICP/MS (Provisional Cert)",15,17,"AKA",2,1,0.62,"SGS North America, Anchorage, Alaska",2021-08-01 14:32:00,NA,17:27:00,09:12:00,2021-08-05,14:32:00,NA,NA,NA,NA,NA,NA,NA,"200.8","USEPA",4.07
"575","MB_for_HBN_1823321_[MXX/34483]","Water",NA,"1627152","MB",NA,2021-08-01,"MMS11228","MXX34483","E200.2",2021-08-01,"Nickel",".","7440-02-0","N","200.8","U",1,"ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"(<100)","Metals by ICP/MS (Provisional Cert)",15,17,"AKA",2,1,0.62,"SGS North America, Anchorage, Alaska",2021-08-01 14:32:00,NA,17:27:00,09:06:00,2021-08-05,14:32:00,NA,NA,NA,NA,NA,NA,NA,"200.8","USEPA",NA
"576","QCS_for_HBN_1823580_(MMS/11228","Water",NA,"1628213","QCS",NA,2021-08-05,"MMS11228","","",NA,"Nickel",".","7440-02-0","N","200.8","=",0.4,"ug/L",1,100,100,50,98,90,110,NA,NA,NA,NA,3,"","Metals by ICP/MS (Provisional Cert)",15,17,"AKA",0.8,0.4,0.248,"SGS North America, Anchorage, Alaska",NA,NA,15:42:00,08:59:00,2021-08-05,NA,NA,NA,NA,NA,NA,NA,NA,"200.8","USEPA",49
"577","CCV_for_HBN_1823631_(VMS/21023","Water",NA,"1628458","CCV",NA,2021-08-06,"VMS21023","","",NA,"o-Xylene",".","95-47-6","N","SW8260D","=",0.5,"ug/L",1,5,5,30,102,80,120,NA,NA,NA,NA,3,"","Volatile GC/MS",90,58,"JMG",1,0.5,0.31,"SGS North America, Anchorage, Alaska",NA,NA,14:23:00,16:49:00,2021-08-05,NA,NA,NA,NA,NA,NA,NA,NA,"8260D","USEPA",30.7
"578","CVC_for_HBN_1823631_(VMS/21023","Water",NA,"1628457","CVC",NA,2021-08-06,"VMS21023","","",NA,"o-Xylene",".","95-47-6","N","SW8260D","=",0.5,"ug/L",1,5,5,30,104,50,150,NA,NA,NA,NA,3,"","Volatile GC/MS",90,58,"JMG",1,0.5,0.31,"SGS North America, Anchorage, Alaska",NA,NA,14:23:00,00:20:00,2021-08-06,NA,NA,NA,NA,NA,NA,NA,NA,"8260D","USEPA",31.2
"579","IB_for_HBN_1823631_(VMS/21023)","Water",NA,"1628459","IB",NA,2021-08-06,"VMS21023","","",NA,"o-Xylene",".","95-47-6","N","SW8260D","U",0.5,"ug/L",1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3,"","Volatile GC/MS",90,58,"JMG",1,0.5,0.31,"SGS North America, Anchorage, Alaska",NA,NA,14:23:00,16:34:00,2021-08-05,NA,NA,NA,NA,NA,NA,NA,NA,"8260D","USEPA",NA
"580","LCS_for_HBN_1823630_[VXX/37591","Water",NA,"1628455","LCS",NA,2021-08-06,"VMS21023","VXX37591","SW5030B",2021-08-05,"o-Xylene",".","95-47-6","N","SW8260D","=",0.5,"ug/L",1,5,5,30,102,78,122,NA,NA,NA,NA,3,"","Volatile GC/MS",90,58,"JMG",1,0.5,0.31,"SGS North America, Anchorage, Alaska",2021-08-05 06:00:00,NA,14:19:00,16:49:00,2021-08-05,06:00:00,NA,NA,NA,NA,NA,NA,NA,"8260D","USEPA",30.7
"581","LCSD_for_HBN_1823630_[VXX/3759","Water",NA,"1628456","LCSD",NA,2021-08-06,"VMS21023","VXX37591","SW5030B",2021-08-05,"o-Xylene",".","95-47-6","N","SW8260D","=",0.5,"ug/L",1,5,5,30,102,78,122,NA,"0.016",0,20,3,"","Volatile GC/MS",90,58,"JMG",1,0.5,0.31,"SGS North America, Anchorage, Alaska",2021-08-05 06:00:00,NA,14:19:00,17:04:00,2021-08-05,06:00:00,NA,NA,NA,NA,NA,NA,NA,"8260D","USEPA",30.7
"582","MB_for_HBN_1823630_[VXX/37591]","Water",NA,"1628454","MB",NA,2021-08-06,"VMS21023","VXX37591","SW5030B",2021-08-05,"o-Xylene",".","95-47-6","N","SW8260D","U",0.5,"ug/L",1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3,"","Volatile GC/MS",90,58,"JMG",1,0.5,0.31,"SGS North America, Anchorage, Alaska",2021-08-05 06:00:00,NA,14:19:00,16:34:00,2021-08-05,06:00:00,NA,NA,NA,NA,NA,NA,NA,"8260D","USEPA",NA
"583","CCV_for_HBN_1823631_(VMS/21023","Water",NA,"1628458","CCV",NA,2021-08-06,"VMS21023","","",NA,"P & M -Xylene",".","P & M -Xylene","N","SW8260D","=",1,"ug/L",1,5,5,60,102,80,120,NA,NA,NA,NA,3,"","Volatile GC/MS",90,55,"JMG",2,1,0.62,"SGS North America, Anchorage, Alaska",NA,NA,14:23:00,16:49:00,2021-08-05,NA,NA,NA,NA,NA,NA,NA,NA,"8260D","USEPA",61.5
"584","CVC_for_HBN_1823631_(VMS/21023","Water",NA,"1628457","CVC",NA,2021-08-06,"VMS21023","","",NA,"P & M -Xylene",".","P & M -Xylene","N","SW8260D","=",1,"ug/L",1,5,5,60,104,50,150,NA,NA,NA,NA,3,"","Volatile GC/MS",90,55,"JMG",2,1,0.62,"SGS North America, Anchorage, Alaska",NA,NA,14:23:00,00:20:00,2021-08-06,NA,NA,NA,NA,NA,NA,NA,NA,"8260D","USEPA",62.7
"585","IB_for_HBN_1823631_(VMS/21023)","Water",NA,"1628459","IB",NA,2021-08-06,"VMS21023","","",NA,"P & M -Xylene",".","P & M -Xylene","N","SW8260D","U",1,"ug/L",1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3,"","Volatile GC/MS",90,55,"JMG",2,1,0.62,"SGS North America, Anchorage, Alaska",NA,NA,14:23:00,16:34:00,2021-08-05,NA,NA,NA,NA,NA,NA,NA,NA,"8260D","USEPA",NA
"586","LCS_for_HBN_1823630_[VXX/37591","Water",NA,"1628455","LCS",NA,2021-08-06,"VMS21023","VXX37591","SW5030B",2021-08-05,"P & M -Xylene",".","P & M -Xylene","N","SW8260D","=",1,"ug/L",1,5,5,60,102,80,121,NA,NA,NA,NA,3,"","Volatile GC/MS",90,55,"JMG",2,1,0.62,"SGS North America, Anchorage, Alaska",2021-08-05 06:00:00,NA,14:19:00,16:49:00,2021-08-05,06:00:00,NA,NA,NA,NA,NA,NA,NA,"8260D","USEPA",61.5
"587","LCSD_for_HBN_1823630_[VXX/3759","Water",NA,"1628456","LCSD",NA,2021-08-06,"VMS21023","VXX37591","SW5030B",2021-08-05,"P & M -Xylene",".","P & M -Xylene","N","SW8260D","=",1,"ug/L",1,5,5,60,102,80,121,NA,"0.16",0,20,3,"","Volatile GC/MS",90,55,"JMG",2,1,0.62,"SGS North America, Anchorage, Alaska",2021-08-05 06:00:00,NA,14:19:00,17:04:00,2021-08-05,06:00:00,NA,NA,NA,NA,NA,NA,NA,"8260D","USEPA",61.4
"588","MB_for_HBN_1823630_[VXX/37591]","Water",NA,"1628454","MB",NA,2021-08-06,"VMS21023","VXX37591","SW5030B",2021-08-05,"P & M -Xylene",".","P & M -Xylene","N","SW8260D","U",1,"ug/L",1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3,"","Volatile GC/MS",90,55,"JMG",2,1,0.62,"SGS North America, Anchorage, Alaska",2021-08-05 06:00:00,NA,14:19:00,16:34:00,2021-08-05,06:00:00,NA,NA,NA,NA,NA,NA,NA,"8260D","USEPA",NA
"589","1627155_MS_FOR_[MXX34483]","Water",2021-07-27,"1627156","MS",NA,2021-08-01,"MMS11228","MXX34483","E200.2",2021-08-01,"Phosphorus",".","7723-14-0","N","200.8","=",100,"ug/L",1,20,50,500,101,70,130,0,NA,NA,NA,3,"","Metals by ICP/MS (Provisional Cert)",15,18,"AKA",200,100,62,"SGS North America, Anchorage, Alaska",2021-08-01 14:32:00,11:00:00,17:27:00,09:17:00,2021-08-05,14:32:00,NA,NA,NA,NA,NA,NA,NA,"200.8","USEPA",505
"590","1627157_MS_FOR_[MXX34483]","Water",2021-07-27,"1627158","MS",NA,2021-08-01,"MMS11228","MXX34483","E200.2",2021-08-01,"Phosphorus",".","7723-14-0","N","200.8","=",100,"ug/L",1,20,50,500,101,70,130,0,NA,NA,NA,3,"","Metals by ICP/MS (Provisional Cert)",15,18,"AKA",200,100,62,"SGS North America, Anchorage, Alaska",2021-08-01 14:32:00,12:00:00,17:29:00,09:22:00,2021-08-05,14:32:00,NA,NA,NA,NA,NA,NA,NA,"200.8","USEPA",503
"591","CB_for_HBN_1823580_(MMS/11228)","Water",NA,"1628204","CB",NA,2021-08-05,"MMS11228","","",NA,"Phosphorus",".","7723-14-0","N","200.8","U",40,"ug/L",1,100,100,NA,NA,NA,NA,NA,NA,NA,NA,3,"","Metals by ICP/MS (Provisional Cert)",15,18,"AKA",80,40,24.8,"SGS North America, Anchorage, Alaska",NA,NA,15:42:00,11:25:00,2021-08-05,NA,NA,NA,NA,NA,NA,NA,NA,"200.8","USEPA",NA
"592","CB_for_HBN_1823580_(MMS/11228)","Water",NA,"1628206","CB",NA,2021-08-05,"MMS11228","","",NA,"Phosphorus",".","7723-14-0","N","200.8","U",40,"ug/L",1,100,100,NA,NA,NA,NA,NA,NA,NA,NA,3,"","Metals by ICP/MS (Provisional Cert)",15,18,"AKA",80,40,24.8,"SGS North America, Anchorage, Alaska",NA,NA,15:42:00,10:41:00,2021-08-05,NA,NA,NA,NA,NA,NA,NA,NA,"200.8","USEPA",NA
"593","CB_for_HBN_1823580_(MMS/11228)","Water",NA,"1628208","CB",NA,2021-08-05,"MMS11228","","",NA,"Phosphorus",".","7723-14-0","N","200.8","U",40,"ug/L",1,100,100,NA,NA,NA,NA,NA,NA,NA,NA,3,"","Metals by ICP/MS (Provisional Cert)",15,18,"AKA",80,40,24.8,"SGS North America, Anchorage, Alaska",NA,NA,15:42:00,10:22:00,2021-08-05,NA,NA,NA,NA,NA,NA,NA,NA,"200.8","USEPA",NA
"594","CB_for_HBN_1823580_(MMS/11228)","Water",NA,"1628210","CB",NA,2021-08-05,"MMS11228","","",NA,"Phosphorus",".","7723-14-0","N","200.8","U",40,"ug/L",1,100,100,NA,NA,NA,NA,NA,NA,NA,NA,3,"","Metals by ICP/MS (Provisional Cert)",15,18,"AKA",80,40,24.8,"SGS North America, Anchorage, Alaska",NA,NA,15:42:00,09:39:00,2021-08-05,NA,NA,NA,NA,NA,NA,NA,NA,"200.8","USEPA",NA
"595","CB_for_HBN_1823580_(MMS/11228)","Water",NA,"1628212","CB",NA,2021-08-05,"MMS11228","","",NA,"Phosphorus",".","7723-14-0","N","200.8","U",40,"ug/L",1,100,100,NA,NA,NA,NA,NA,NA,NA,NA,3,"","Metals by ICP/MS (Provisional Cert)",15,18,"AKA",80,40,24.8,"SGS North America, Anchorage, Alaska",NA,NA,15:42:00,09:01:00,2021-08-05,NA,NA,NA,NA,NA,NA,NA,NA,"200.8","USEPA",NA
"596","CCV_for_HBN_1823580_(MMS/11228","Water",NA,"1628205","CCV",NA,2021-08-05,"MMS11228","","",NA,"Phosphorus",".","7723-14-0","N","200.8","=",200,"ug/L",5,100,100,400,101,85,115,NA,NA,NA,NA,3,"","Metals by ICP/MS (Provisional Cert)",15,18,"AKA",400,200,124,"SGS North America, Anchorage, Alaska",NA,NA,15:42:00,11:23:00,2021-08-05,NA,NA,NA,NA,NA,NA,NA,NA,"200.8","USEPA",404
"597","CCV_for_HBN_1823580_(MMS/11228","Water",NA,"1628207","CCV",NA,2021-08-05,"MMS11228","","",NA,"Phosphorus",".","7723-14-0","N","200.8","J",200,"ug/L",5,100,100,400,99.3,85,115,NA,NA,NA,NA,3,"","Metals by ICP/MS (Provisional Cert)",15,18,"AKA",400,200,124,"SGS North America, Anchorage, Alaska",NA,NA,15:42:00,10:39:00,2021-08-05,NA,NA,NA,NA,NA,NA,NA,NA,"200.8","USEPA",397
"598","CCV_for_HBN_1823580_(MMS/11228","Water",NA,"1628209","CCV",NA,2021-08-05,"MMS11228","","",NA,"Phosphorus",".","7723-14-0","N","200.8","=",200,"ug/L",5,100,100,400,101,85,115,NA,NA,NA,NA,3,"","Metals by ICP/MS (Provisional Cert)",15,18,"AKA",400,200,124,"SGS North America, Anchorage, Alaska",NA,NA,15:42:00,10:20:00,2021-08-05,NA,NA,NA,NA,NA,NA,NA,NA,"200.8","USEPA",405
"599","CCV_for_HBN_1823580_(MMS/11228","Water",NA,"1628211","CCV",NA,2021-08-05,"MMS11228","","",NA,"Phosphorus",".","7723-14-0","N","200.8","J",200,"ug/L",5,100,100,400,93.9,85,115,NA,NA,NA,NA,3,"","Metals by ICP/MS (Provisional Cert)",15,18,"AKA",400,200,124,"SGS North America, Anchorage, Alaska",NA,NA,15:42:00,09:36:00,2021-08-05,NA,NA,NA,NA,NA,NA,NA,NA,"200.8","USEPA",376
"600","ICV_for_HBN_1823580_(MMS/11228","Water",NA,"1628214","ICV",NA,2021-08-05,"MMS11228","","",NA,"Phosphorus",".","7723-14-0","N","200.8","=",200,"ug/L",5,100,100,400,101,90,110,NA,NA,NA,NA,3,"","Metals by ICP/MS (Provisional Cert)",15,18,"AKA",400,200,124,"SGS North America, Anchorage, Alaska",NA,NA,15:42:00,08:56:00,2021-08-05,NA,NA,NA,NA,NA,NA,NA,NA,"200.8","USEPA",403
"601","LABREFQC","Water",2021-07-27,"1627155","OS",NA,2021-08-01,"MMS11228","MXX34483","E200.2",2021-08-01,"Phosphorus",".","7723-14-0","N","200.8","U",100,"ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"","Metals by ICP/MS (Provisional Cert)",15,18,"AKA",200,100,62,"SGS North America, Anchorage, Alaska",2021-08-01 14:32:00,11:00:00,17:27:00,09:14:00,2021-08-05,14:32:00,NA,NA,NA,NA,NA,NA,NA,"200.8","USEPA",NA
"602","LABREFQC","Water",2021-07-27,"1627157","OS",NA,2021-08-01,"MMS11228","MXX34483","E200.2",2021-08-01,"Phosphorus",".","7723-14-0","N","200.8","U",100,"ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"","Metals by ICP/MS (Provisional Cert)",15,18,"AKA",200,100,62,"SGS North America, Anchorage, Alaska",2021-08-01 14:32:00,12:00:00,17:29:00,09:20:00,2021-08-05,14:32:00,NA,NA,NA,NA,NA,NA,NA,"200.8","USEPA",NA
"603","LCS_for_HBN_1823321_[MXX/34483","Water",NA,"1627153","LCS",NA,2021-08-01,"MMS11228","MXX34483","E200.2",2021-08-01,"Phosphorus",".","7723-14-0","N","200.8","=",100,"ug/L",1,20,50,500,98.5,85,115,NA,NA,NA,NA,3,"","Metals by ICP/MS (Provisional Cert)",15,18,"AKA",200,100,62,"SGS North America, Anchorage, Alaska",2021-08-01 14:32:00,NA,17:27:00,09:09:00,2021-08-05,14:32:00,NA,NA,NA,NA,NA,NA,NA,"200.8","USEPA",492
"604","LLQC_for_HBN_1823321_[MXX/3448","Water",NA,"1627154","LLQC",NA,2021-08-01,"MMS11228","MXX34483","E200.2",2021-08-01,"Phosphorus",".","7723-14-0","N","200.8","J",100,"ug/L",1,20,50,200,98,NA,NA,NA,NA,NA,NA,3,"","Metals by ICP/MS (Provisional Cert)",15,18,"AKA",200,100,62,"SGS North America, Anchorage, Alaska",2021-08-01 14:32:00,NA,17:27:00,09:12:00,2021-08-05,14:32:00,NA,NA,NA,NA,NA,NA,NA,"200.8","USEPA",196
"605","MB_for_HBN_1823321_[MXX/34483]","Water",NA,"1627152","MB",NA,2021-08-01,"MMS11228","MXX34483","E200.2",2021-08-01,"Phosphorus",".","7723-14-0","N","200.8","U",100,"ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"","Metals by ICP/MS (Provisional Cert)",15,18,"AKA",200,100,62,"SGS North America, Anchorage, Alaska",2021-08-01 14:32:00,NA,17:27:00,09:06:00,2021-08-05,14:32:00,NA,NA,NA,NA,NA,NA,NA,"200.8","USEPA",NA
"606","QCS_for_HBN_1823580_(MMS/11228","Water",NA,"1628213","QCS",NA,2021-08-05,"MMS11228","","",NA,"Phosphorus",".","7723-14-0","N","200.8","=",40,"ug/L",1,100,100,1000,98.5,90,110,NA,NA,NA,NA,3,"","Metals by ICP/MS (Provisional Cert)",15,18,"AKA",80,40,24.8,"SGS North America, Anchorage, Alaska",NA,NA,15:42:00,08:59:00,2021-08-05,NA,NA,NA,NA,NA,NA,NA,NA,"200.8","USEPA",985
"607","1627155_MS_FOR_[MXX34483]","Water",2021-07-27,"1627156","MS",NA,2021-08-01,"MMS11228","MXX34483","E200.2",2021-08-01,"Potassium",".","9/7/7440","N","200.8","=",250,"ug/L",1,20,50,10000,97.8,70,130,274,NA,NA,NA,3,"","Metals by ICP/MS (Provisional Cert)",15,37,"AKA",500,250,150,"SGS North America, Anchorage, Alaska",2021-08-01 14:32:00,11:00:00,17:27:00,09:17:00,2021-08-05,14:32:00,NA,NA,NA,NA,NA,NA,NA,"200.8","USEPA",10100
"608","1627157_MS_FOR_[MXX34483]","Water",2021-07-27,"1627158","MS",NA,2021-08-01,"MMS11228","MXX34483","E200.2",2021-08-01,"Potassium",".","9/7/7440","N","200.8","=",250,"ug/L",1,20,50,10000,98.1,70,130,543,NA,NA,NA,3,"","Metals by ICP/MS (Provisional Cert)",15,37,"AKA",500,250,150,"SGS North America, Anchorage, Alaska",2021-08-01 14:32:00,12:00:00,17:29:00,09:22:00,2021-08-05,14:32:00,NA,NA,NA,NA,NA,NA,NA,"200.8","USEPA",10400
"609","CB_for_HBN_1823580_(MMS/11228)","Water",NA,"1628204","CB",NA,2021-08-05,"MMS11228","","",NA,"Potassium",".","9/7/7440","N","200.8","U",100,"ug/L",1,100,100,NA,NA,NA,NA,NA,NA,NA,NA,3,"","Metals by ICP/MS (Provisional Cert)",15,37,"AKA",200,100,60,"SGS North America, Anchorage, Alaska",NA,NA,15:42:00,11:25:00,2021-08-05,NA,NA,NA,NA,NA,NA,NA,NA,"200.8","USEPA",NA
"610","CB_for_HBN_1823580_(MMS/11228)","Water",NA,"1628206","CB",NA,2021-08-05,"MMS11228","","",NA,"Potassium",".","9/7/7440","N","200.8","U",100,"ug/L",1,100,100,NA,NA,NA,NA,NA,NA,NA,NA,3,"","Metals by ICP/MS (Provisional Cert)",15,37,"AKA",200,100,60,"SGS North America, Anchorage, Alaska",NA,NA,15:42:00,10:41:00,2021-08-05,NA,NA,NA,NA,NA,NA,NA,NA,"200.8","USEPA",NA
"611","CB_for_HBN_1823580_(MMS/11228)","Water",NA,"1628208","CB",NA,2021-08-05,"MMS11228","","",NA,"Potassium",".","9/7/7440","N","200.8","U",100,"ug/L",1,100,100,NA,NA,NA,NA,NA,NA,NA,NA,3,"","Metals by ICP/MS (Provisional Cert)",15,37,"AKA",200,100,60,"SGS North America, Anchorage, Alaska",NA,NA,15:42:00,10:22:00,2021-08-05,NA,NA,NA,NA,NA,NA,NA,NA,"200.8","USEPA",NA
"612","CB_for_HBN_1823580_(MMS/11228)","Water",NA,"1628210","CB",NA,2021-08-05,"MMS11228","","",NA,"Potassium",".","9/7/7440","N","200.8","U",100,"ug/L",1,100,100,NA,NA,NA,NA,NA,NA,NA,NA,3,"","Metals by ICP/MS (Provisional Cert)",15,37,"AKA",200,100,60,"SGS North America, Anchorage, Alaska",NA,NA,15:42:00,09:39:00,2021-08-05,NA,NA,NA,NA,NA,NA,NA,NA,"200.8","USEPA",NA
"613","CB_for_HBN_1823580_(MMS/11228)","Water",NA,"1628212","CB",NA,2021-08-05,"MMS11228","","",NA,"Potassium",".","9/7/7440","N","200.8","U",100,"ug/L",1,100,100,NA,NA,NA,NA,NA,NA,NA,NA,3,"","Metals by ICP/MS (Provisional Cert)",15,37,"AKA",200,100,60,"SGS North America, Anchorage, Alaska",NA,NA,15:42:00,09:01:00,2021-08-05,NA,NA,NA,NA,NA,NA,NA,NA,"200.8","USEPA",NA
